token_id,formatted_attributes
2496,"Fur:Brown, Clothes:Striped Tee, Mouth:Regular, Eyes:Closed, Shooting:28, Defense:58, Vision:58, Finish:33"
7537,"Fur:Green, Mouth:Saber Toothed, Eyes:Wide, Head Accessory:Vibe Glasses, Shooting:19, Defense:38, Vision:41, Finish:37"
9570,"Fur:Grey, Clothes:Tracksuit, Mouth:Regular, Eyes:Sad, Head Accessory:Gold Stud, Head:Horse Jockey Hat, Shooting:55, Defense:44, Vision:67, Finish:56"
4603,"Fur:Red, Clothes:Dress, Mouth:Shows Teeth, Eyes:Regular, Shooting:53, Defense:62, Vision:51, Finish:57"
2935,"Fur:Pink, Clothes:White Tee, Mouth:Ooh, Eyes:Bloodshot, Head:Ski Glasses, Shooting:79, Defense:50, Vision:60, Finish:26"
9057,"Fur:Sky Blue, Clothes:Striped Tee, Mouth:Scream, Eyes:Angry, Shooting:63, Defense:52, Vision:56, Finish:15"
6670,"Fur:Sky Blue, Clothes:Trippy Tee, Mouth:Tongue Out, Eyes:Regular, Head:Beanie, Shooting:15, Defense:51, Vision:39, Finish:17"
1665,"Fur:Red, Mouth:Scream, Eyes:Closed Scar, Head:RKL Cap Forward, Shooting:29, Defense:24, Vision:38, Finish:55"
1265,"Fur:Green, Clothes:Striped Tee, Mouth:Ooh, Eyes:Wide Scar, Head:Blonde Bun, Shooting:30, Defense:56, Vision:60, Finish:42"
8336,"Fur:Sky Blue, Clothes:Dress, Mouth:Ooh, Eyes:Regular, Head Accessory:Red Shades, Head:Winter Hat, Shooting:26, Defense:45, Vision:85, Finish:58"
6718,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Kiss, Eyes:Closed Scar, Shooting:43, Defense:71, Vision:57, Finish:34"
4677,"Fur:Red, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Closed Scar, Head:RKL Cap Forward, Shooting:51, Defense:70, Vision:67, Finish:72"
3172,"Fur:Brown, Mouth:Saber Toothed, Eyes:Wide Scar, Shooting:46, Defense:55, Vision:26, Finish:38"
505,"Fur:Grey, Clothes:Hawaii Shirt, Mouth:Ooh, Eyes:Closed, Shooting:52, Defense:87, Vision:23, Finish:57"
4089,"Fur:White Noise, Clothes:Biker Jacket, Mouth:Regular, Eyes:Bloodshot, Head:Blonde Bun, Shooting:75, Defense:23, Vision:51, Finish:54"
4477,"Fur:Brown, Clothes:Striped Tee, Mouth:Missing Teeth, Eyes:Wide, Head:Cap Forward, Shooting:47, Defense:39, Vision:23, Finish:67"
2502,"Fur:Grey, Mouth:Gold Scream, Eyes:Wide, Head:Bowler, Shooting:53, Defense:52, Vision:60, Finish:60"
6200,"Fur:Black, Clothes:Dress, Mouth:Gold Saber Toothed, Eyes:Regular, Head Accessory:3D Glasses, Head:Cap Forward, Shooting:79, Defense:55, Vision:59, Finish:34"
5719,"Fur:Grey, Clothes:Cheetah Dego Tee, Mouth:Ooh, Eyes:Sad, Head Accessory:Vibe Glasses, Head:Purple Bandana, Shooting:22, Defense:83, Vision:58, Finish:75"
8262,"Fur:Pink, Clothes:Navy Suit, Mouth:Scream, Eyes:Closed Scar, Head Accessory:Gold Stud, Head:Horse Jockey Hat, Shooting:53, Defense:30, Vision:58, Finish:48"
3506,"Fur:Red, Mouth:Regular, Eyes:Angry Wink, Shooting:33, Defense:41, Vision:50, Finish:53"
915,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Shows Teeth, Eyes:Wide, Shooting:45, Defense:51, Vision:0, Finish:33"
4918,"Fur:Red, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:Red Shades, Head:Cap Forward, Shooting:22, Defense:14, Vision:46, Finish:30"
6438,"Fur:White Noise, Clothes:Lab Coat, Mouth:Missing Teeth, Eyes:Angry, Head:Bowler, Shooting:49, Defense:86, Vision:61, Finish:29"
9797,"Fur:Brown, Mouth:Gold Scream, Eyes:Regular, Shooting:48, Defense:24, Vision:69, Finish:35"
1914,"Fur:Green, Mouth:Saber Toothed, Eyes:Wide Scar, Head Accessory:Red Shades, Shooting:29, Defense:29, Vision:39, Finish:10"
6204,"Fur:Green, Clothes:Shaolin Vest, Mouth:Tongue Out, Eyes:Angry Wink, Head:Green Beret, Shooting:67, Defense:48, Vision:70, Finish:41"
9928,"Fur:Pink, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Sad, Head Accessory:Exotic Earring, Head:Blonde Bun, Shooting:71, Defense:58, Vision:41, Finish:42"
5533,"Fur:Brown, Clothes:Lab Coat, Mouth:Gold Saber Toothed, Eyes:Closed Scar, Head:Green Beret, Shooting:56, Defense:15, Vision:60, Finish:32"
1065,"Fur:Brown, Clothes:Navy Suit, Mouth:Ooh, Eyes:Regular, Head Accessory:Blue Shades, Shooting:51, Defense:50, Vision:57, Finish:44"
2164,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Regular, Eyes:Wide, Head Accessory:Red Shades, Head:Green Beret, Shooting:58, Defense:43, Vision:54, Finish:61"
5351,"Fur:Red, Clothes:Cyan Jersey, Mouth:Saber Toothed, Eyes:Angry Scar, Head Accessory:Broken Glasses, Head:Russian Cap, Shooting:33, Defense:74, Vision:61, Finish:45"
1775,"Fur:Red, Clothes:Shaolin Vest, Mouth:Ooh, Eyes:Wide Scar, Shooting:63, Defense:69, Vision:32, Finish:64"
8440,"Fur:White Noise, Clothes:Red Kimono, Mouth:Kiss, Eyes:Regular, Head:Winter Hat, Shooting:51, Defense:35, Vision:83, Finish:62"
1556,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Regular, Head Accessory:Broken Glasses, Shooting:32, Defense:48, Vision:34, Finish:42"
3396,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Angry, Head:Cap Forward, Shooting:58, Defense:49, Vision:25, Finish:39"
8780,"Fur:Red, Clothes:Red Kimono, Mouth:Saber Toothed, Eyes:Angry, Head:Horse Jockey Hat, Shooting:41, Defense:62, Vision:69, Finish:42"
2174,"Fur:Red, Clothes:Cyan Jersey, Mouth:Shows Teeth, Eyes:Angry Scar, Head Accessory:Exotic Earring, Shooting:69, Defense:55, Vision:39, Finish:53"
4740,"Fur:Grey, Clothes:Biker Jacket, Mouth:Regular, Eyes:Wide Scar, Shooting:52, Defense:41, Vision:74, Finish:70"
1216,"Fur:Brown, Mouth:Scream, Eyes:Bloodshot, Head:Green Beret, Shooting:58, Defense:73, Vision:45, Finish:31"
5679,"Fur:Brown, Clothes:Red Kimono, Mouth:Regular, Eyes:Angry Wink, Head Accessory:Red Shades, Shooting:50, Defense:59, Vision:36, Finish:46"
2919,"Fur:Red, Clothes:Trippy Tee, Mouth:Saber Toothed, Eyes:Wide, Head:Russian Cap, Shooting:49, Defense:14, Vision:60, Finish:28"
4592,"Fur:Brown, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Wide Scar, Head:Green Beret, Shooting:52, Defense:42, Vision:52, Finish:50"
4176,"Fur:Green, Clothes:Lab Coat, Mouth:Saber Toothed, Eyes:Closed, Head:RKL Cap Sideways, Shooting:68, Defense:54, Vision:33, Finish:48"
41,"Fur:Brown, Clothes:White Tee, Mouth:Scream, Eyes:Wide, Shooting:35, Defense:59, Vision:40, Finish:41"
8100,"Fur:Sky Blue, Clothes:Shirt And Tie, Mouth:Drool, Eyes:Closed, Shooting:43, Defense:53, Vision:49, Finish:66"
8939,"Fur:Green, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Regular, Shooting:30, Defense:17, Vision:53, Finish:65"
2795,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Scream, Eyes:Angry Wink, Shooting:36, Defense:64, Vision:53, Finish:55"
5484,"Fur:Green, Clothes:Shirt And Tie, Mouth:Regular, Eyes:Closed Scar, Shooting:57, Defense:79, Vision:68, Finish:44"
6102,"Fur:Sky Blue, Clothes:Dress, Mouth:Referee, Eyes:Closed, Head Accessory:Red Shades, Shooting:70, Defense:53, Vision:64, Finish:11"
7945,"Fur:Brown, Clothes:Striped Tee, Mouth:Tongue Out, Eyes:Wide, Shooting:47, Defense:59, Vision:56, Finish:60"
1238,"Fur:White Noise, Mouth:Missing Teeth, Eyes:Regular, Head:Winter Hat, Shooting:32, Defense:52, Vision:82, Finish:71"
495,"Fur:Brown, Clothes:Biker Jacket, Mouth:Tongue Out, Eyes:Wide Scar, Shooting:56, Defense:70, Vision:53, Finish:2"
995,"Fur:Brown, Clothes:White Tee, Mouth:Regular, Eyes:Bloodshot, Head:Winter Hat, Shooting:57, Defense:43, Vision:34, Finish:44"
6005,"Fur:Black, Clothes:Shirt And Tie, Mouth:Cigar, Eyes:Bloodshot, Head:Blonde Bun, Shooting:47, Defense:58, Vision:46, Finish:70"
4278,"Fur:Pink, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Angry Scar, Head:Green Beret, Shooting:61, Defense:65, Vision:62, Finish:65"
7668,"Fur:Brown, Mouth:Referee, Eyes:Wide, Shooting:58, Defense:73, Vision:58, Finish:65"
7660,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Wide Scar, Shooting:71, Defense:43, Vision:51, Finish:23"
7757,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Kiss, Eyes:Closed, Head:RKL Cap Forward, Shooting:55, Defense:78, Vision:45, Finish:55"
8821,"Fur:Sky Blue, Clothes:Dress, Mouth:Ooh, Eyes:Regular, Head:Winter Hat, Shooting:38, Defense:42, Vision:68, Finish:43"
2544,"Fur:Sky Blue, Clothes:Monk Robe, Mouth:Regular, Eyes:Closed, Shooting:39, Defense:67, Vision:49, Finish:49"
2560,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Kiss, Eyes:Angry Scar, Head Accessory:Vibe Glasses, Head:Blue Pigtails, Shooting:52, Defense:60, Vision:44, Finish:83"
7530,"Fur:Sky Blue, Clothes:Fusion Gi, Mouth:Ooh, Eyes:Closed Scar, Head:Tophat, Shooting:52, Defense:35, Vision:64, Finish:62"
5837,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Full Beard, Eyes:Sad, Head:Winter Hat, Shooting:63, Defense:32, Vision:57, Finish:47"
5770,"Fur:Green, Clothes:White Tee, Mouth:Missing Teeth, Eyes:Regular, Shooting:53, Defense:48, Vision:52, Finish:64"
6932,"Fur:Grey, Clothes:Cyan Jersey, Mouth:Tongue Out, Eyes:Closed, Head Accessory:3D Glasses, Shooting:62, Defense:54, Vision:58, Finish:33"
5498,"Fur:Sky Blue, Clothes:Shirt And Tie, Mouth:Missing Teeth, Eyes:Regular, Head:RKL Cap Forward, Shooting:72, Defense:47, Vision:75, Finish:58"
8937,"Fur:Green, Clothes:Shirt And Tie, Mouth:Scream, Eyes:Closed Scar, Shooting:58, Defense:55, Vision:89, Finish:76"
5246,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Drool, Eyes:Angry Wink, Head:Cap Forward, Shooting:29, Defense:66, Vision:38, Finish:61"
6413,"Fur:Brown, Clothes:Dress, Mouth:Regular, Eyes:Closed Scar, Shooting:56, Defense:49, Vision:39, Finish:61"
3752,"Fur:White Noise, Clothes:Lab Coat, Mouth:Shows Teeth, Eyes:Wide Scar, Head:Green Beret, Shooting:68, Defense:72, Vision:59, Finish:61"
8285,"Fur:Grey, Clothes:Biker Jacket, Mouth:Scream, Eyes:Angry, Head:Russian Cap, Shooting:45, Defense:64, Vision:29, Finish:56"
49,"Fur:Green, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Closed Scar, Head:Horse Jockey Hat, Shooting:55, Defense:26, Vision:59, Finish:36"
6607,"Fur:Brown, Clothes:Cheetah Dego Tee, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Head:Green Beret, Shooting:47, Defense:68, Vision:62, Finish:67"
9331,"Fur:White Noise, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Angry, Head:Chopsticks Bun, Shooting:46, Defense:48, Vision:72, Finish:19"
7655,"Fur:Sky Blue, Clothes:Tracksuit, Mouth:Gold Smirk, Eyes:Regular, Shooting:58, Defense:35, Vision:56, Finish:21"
6590,"Fur:Black, Clothes:Cheetah Dego Tee, Mouth:Scream, Eyes:Wide, Head:Chopsticks Bun, Shooting:46, Defense:42, Vision:41, Finish:60"
74,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Shows Teeth, Eyes:Sad, Head Accessory:Broken Glasses, Head:Purple Bandana, Shooting:69, Defense:54, Vision:31, Finish:58"
135,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Closed Scar, Head:Purple Bandana, Shooting:25, Defense:51, Vision:57, Finish:44"
7783,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Drool, Eyes:Sad, Head:Ski Glasses, Shooting:58, Defense:62, Vision:71, Finish:49"
80,"Fur:White Noise, Clothes:RKL Tee, Mouth:Regular, Eyes:Regular, Head Accessory:Blue Shades, Head:Cap Forward, Shooting:67, Defense:61, Vision:50, Finish:16"
1843,"Fur:White Noise, Mouth:Full Beard, Eyes:Regular, Head:Blue Pigtails, Shooting:54, Defense:60, Vision:40, Finish:42"
5920,"Fur:Brown, Clothes:Fusion Gi, Mouth:Tongue Out, Eyes:Wide Scar, Shooting:36, Defense:49, Vision:28, Finish:66"
4208,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Scream, Eyes:Bloodshot, Head:Cap Forward, Shooting:50, Defense:51, Vision:63, Finish:58"
3296,"Fur:Grey, Clothes:Green Kimono, Mouth:Regular, Eyes:Wide, Shooting:38, Defense:45, Vision:43, Finish:42"
3182,"Fur:Red, Clothes:Cheetah Dego Tee, Mouth:Full Beard, Eyes:Wide, Head:RKL Cap Forward, Shooting:47, Defense:51, Vision:61, Finish:39"
1894,"Fur:Brown, Clothes:White Tee, Mouth:Drool, Eyes:Wide, Head:Purple Bandana, Shooting:46, Defense:25, Vision:46, Finish:44"
6586,"Fur:White Noise, Clothes:Striped Tee, Mouth:Regular, Eyes:Regular, Shooting:46, Defense:49, Vision:51, Finish:54"
5120,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Saber Toothed, Eyes:Regular, Shooting:86, Defense:90, Vision:60, Finish:13"
2698,"Fur:Grey, Clothes:Striped Tee, Mouth:Ooh, Eyes:Regular, Head Accessory:Broken Glasses, Head:Blonde Bun, Shooting:56, Defense:50, Vision:34, Finish:87"
184,"Fur:Grey, Clothes:Trippy Tee, Mouth:Regular, Eyes:Bloodshot, Head:Winter Hat, Shooting:54, Defense:66, Vision:32, Finish:31"
4660,"Fur:Pink, Clothes:Striped Tee, Mouth:Ooh, Eyes:Closed, Head:Tophat, Shooting:56, Defense:69, Vision:36, Finish:51"
6332,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Full Beard, Eyes:Wide Scar, Head:King Band, Shooting:57, Defense:49, Vision:80, Finish:44"
5391,"Fur:Brown, Clothes:Navy Suit, Mouth:Kiss, Eyes:Regular, Head:Ski Glasses, Shooting:46, Defense:45, Vision:76, Finish:63"
1883,"Fur:Pink, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Sad, Head Accessory:Vibe Glasses, Head:Russian Cap, Shooting:22, Defense:80, Vision:76, Finish:71"
6022,"Fur:Pink, Clothes:Cheetah Dego Tee, Mouth:Shows Teeth, Eyes:Wide, Shooting:19, Defense:60, Vision:62, Finish:53"
4201,"Fur:Pink, Clothes:Tracksuit, Mouth:Cigar, Eyes:Regular, Head Accessory:Red Shades, Head:Bowler, Shooting:57, Defense:42, Vision:81, Finish:44"
3195,"Fur:Brown, Mouth:Missing Teeth, Eyes:Bloodshot, Head:Beanie, Shooting:41, Defense:57, Vision:24, Finish:56"
5628,"Fur:Sky Blue, Clothes:Trippy Tee, Mouth:Shows Teeth, Eyes:Bloodshot, Head:Blonde Bun, Shooting:68, Defense:60, Vision:56, Finish:41"
6644,"Fur:Grey, Mouth:Full Beard, Eyes:Angry Scar, Head:RKL Cap Sideways, Shooting:44, Defense:53, Vision:61, Finish:51"
265,"Fur:Sky Blue, Mouth:Saber Toothed, Eyes:Regular, Head:Blonde Bun, Shooting:41, Defense:65, Vision:56, Finish:20"
8763,"Fur:Sky Blue, Clothes:Cheetah Dego Tee, Mouth:Ooh, Eyes:Bloodshot, Head:Winter Hat, Shooting:30, Defense:37, Vision:55, Finish:61"
7072,"Fur:Red, Clothes:Fusion Gi, Mouth:Scream, Eyes:Sad, Head:King Band, Shooting:47, Defense:54, Vision:59, Finish:7"
1172,"Fur:Pink, Clothes:Biker Jacket, Mouth:Saber Toothed, Eyes:Regular, Head:Green Beret, Shooting:78, Defense:60, Vision:48, Finish:49"
8929,"Fur:Grey, Clothes:White Tee, Mouth:Gold Saber Toothed, Eyes:Angry, Head Accessory:Gem Earring, Head:Cap Forward, Shooting:51, Defense:53, Vision:52, Finish:27"
9678,"Fur:Black, Mouth:Tongue Out, Eyes:Angry Scar, Head Accessory:Gem Earring, Shooting:37, Defense:60, Vision:64, Finish:60"
6910,"Fur:Red, Mouth:Tongue Out, Eyes:Bloodshot, Head:Cap Forward, Shooting:36, Defense:56, Vision:48, Finish:34"
2923,"Fur:Brown, Clothes:Tracksuit, Mouth:Kiss, Eyes:Closed, Head Accessory:Blue Shades, Head:Green Beret, Shooting:69, Defense:34, Vision:66, Finish:34"
7316,"Fur:Green, Clothes:Lab Coat, Mouth:Gold Saber Toothed, Eyes:Regular, Head:RKL Cap Forward, Shooting:60, Defense:61, Vision:79, Finish:62"
6089,"Fur:Green, Clothes:Shirt And Tie, Mouth:Full Beard, Eyes:Regular, Head Accessory:Red Shades, Head:Ski Glasses, Shooting:37, Defense:36, Vision:30, Finish:52"
6899,"Fur:Black, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Angry Wink, Head:Red Bandana, Shooting:65, Defense:49, Vision:46, Finish:47"
7431,"Fur:Sky Blue, Clothes:White Tee, Mouth:Ooh, Eyes:Sad, Head Accessory:Blue Shades, Head:RKL Cap Forward, Shooting:29, Defense:13, Vision:46, Finish:38"
3586,"Fur:Sky Blue, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Angry, Head:Cap Forward, Shooting:41, Defense:56, Vision:61, Finish:72"
8849,"Fur:Sky Blue, Clothes:Hawaii Shirt, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Head:Tophat, Shooting:63, Defense:61, Vision:70, Finish:38"
2032,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Wide Scar, Head Accessory:Broken Glasses, Head:Cap Forward, Shooting:55, Defense:24, Vision:71, Finish:59"
5962,"Fur:Brown, Clothes:Dress, Mouth:Regular, Eyes:Wide, Shooting:61, Defense:55, Vision:45, Finish:15"
3893,"Fur:Sky Blue, Clothes:Biker Jacket, Mouth:Regular, Eyes:Wide, Shooting:76, Defense:43, Vision:42, Finish:38"
9454,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Kiss, Eyes:Regular, Head:Red Bandana, Shooting:51, Defense:45, Vision:45, Finish:26"
3734,"Fur:Black, Clothes:Fusion Gi, Mouth:Regular, Eyes:Angry Scar, Head:RKL Cap Sideways, Shooting:46, Defense:51, Vision:65, Finish:47"
1802,"Fur:Green, Clothes:Biker Jacket, Mouth:Regular, Eyes:Sad, Head:Winter Hat, Shooting:63, Defense:61, Vision:40, Finish:56"
2922,"Fur:Grey, Clothes:Tracksuit, Mouth:Shows Teeth, Eyes:Wide Scar, Shooting:24, Defense:24, Vision:46, Finish:60"
2198,"Fur:Black, Clothes:RKL Tee, Mouth:Shows Teeth, Eyes:Angry Wink, Head:Russian Cap, Shooting:42, Defense:46, Vision:81, Finish:37"
3759,"Fur:Green, Clothes:Green Kimono, Mouth:Shows Teeth, Eyes:Angry Wink, Shooting:43, Defense:21, Vision:50, Finish:28"
6889,"Fur:Black, Clothes:White Tee, Mouth:Ooh, Eyes:Bloodshot, Head:Bowler, Shooting:55, Defense:44, Vision:21, Finish:39"
3844,"Fur:Black, Mouth:Missing Teeth, Eyes:Wide, Head:RKL Cap Sideways, Shooting:78, Defense:45, Vision:38, Finish:37"
1016,"Fur:Brown, Clothes:Red Kimono, Mouth:Regular, Eyes:Wide, Shooting:37, Defense:68, Vision:29, Finish:47"
3700,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Gold Scream, Eyes:Wide Scar, Head:Winter Hat, Shooting:77, Defense:48, Vision:57, Finish:58"
7553,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Gold Scream, Eyes:Closed, Head Accessory:Blue Shades, Head:Bowler, Shooting:28, Defense:54, Vision:49, Finish:69"
8877,"Fur:Brown, Clothes:White Tee, Mouth:Regular, Eyes:Wide, Shooting:68, Defense:60, Vision:57, Finish:37"
9159,"Fur:Green, Clothes:Red Kimono, Mouth:Regular, Eyes:Closed Scar, Head:Beanie, Shooting:54, Defense:58, Vision:61, Finish:29"
3450,"Fur:Pink, Clothes:Navy Suit, Mouth:Regular, Eyes:Wide, Head:Purple Bandana, Shooting:64, Defense:60, Vision:33, Finish:62"
9069,"Fur:Brown, Clothes:Trippy Tee, Mouth:Scream, Eyes:Closed, Shooting:66, Defense:47, Vision:79, Finish:52"
9207,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Wide, Head Accessory:3D Glasses, Shooting:58, Defense:56, Vision:68, Finish:71"
4922,"Fur:Brown, Mouth:Drool, Eyes:Wide, Shooting:58, Defense:50, Vision:36, Finish:68"
3720,"Fur:Sky Blue, Clothes:Dress, Mouth:Gold Saber Toothed, Eyes:Bloodshot, Head:Blonde Bun, Shooting:28, Defense:29, Vision:51, Finish:22"
9472,"Fur:Grey, Mouth:Scream, Eyes:Wide, Head Accessory:Vibe Glasses, Head:RKL Cap Forward, Shooting:53, Defense:72, Vision:75, Finish:39"
9748,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Regular, Eyes:Wide Scar, Head:Green Beret, Shooting:21, Defense:64, Vision:22, Finish:55"
8899,"Fur:Grey, Clothes:Yellow Suit, Mouth:Regular, Eyes:Angry, Head:RKL Cap Sideways, Shooting:71, Defense:52, Vision:50, Finish:49"
3713,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Shows Teeth, Eyes:Angry Scar, Head:Chopsticks Bun, Shooting:41, Defense:68, Vision:46, Finish:51"
9323,"Fur:Sky Blue, Clothes:Trippy Tee, Mouth:Kiss, Eyes:Regular, Head Accessory:3D Glasses, Shooting:38, Defense:20, Vision:50, Finish:36"
234,"Fur:White Noise, Clothes:Red Kimono, Mouth:Ooh, Eyes:Sad, Head:Cap Forward, Shooting:59, Defense:43, Vision:76, Finish:47"
5457,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Wide Scar, Head:Winter Hat, Shooting:56, Defense:44, Vision:72, Finish:25"
9255,"Fur:Sky Blue, Clothes:RKL Tee, Mouth:Missing Teeth, Eyes:Bloodshot, Head:Purple Bandana, Shooting:70, Defense:46, Vision:56, Finish:42"
3732,"Fur:Grey, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Regular, Head Accessory:Broken Glasses, Shooting:33, Defense:59, Vision:51, Finish:67"
2503,"Fur:Pink, Clothes:Striped Tee, Mouth:Drool, Eyes:Closed, Head:Beanie, Shooting:64, Defense:71, Vision:30, Finish:76"
5608,"Fur:Red, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Closed, Head Accessory:Gem Earring, Shooting:36, Defense:40, Vision:45, Finish:83"
7115,"Fur:White Noise, Clothes:Striped Tee, Mouth:Cigar, Eyes:Bloodshot, Head:Blonde Bun, Shooting:44, Defense:51, Vision:37, Finish:37"
7825,"Fur:Grey, Mouth:Saber Toothed, Eyes:Angry, Head:Red Bandana, Shooting:21, Defense:27, Vision:59, Finish:54"
1988,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Full Beard, Eyes:Closed, Head:RKL Cap Sideways, Shooting:48, Defense:40, Vision:45, Finish:62"
8957,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Scream, Eyes:Angry, Head Accessory:Blue Shades, Head:Cap Forward, Shooting:58, Defense:53, Vision:79, Finish:32"
1066,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Angry, Head:Green Beret, Shooting:50, Defense:39, Vision:34, Finish:62"
6356,"Fur:White Noise, Clothes:White Tee, Mouth:Tongue Out, Eyes:Wide Scar, Head Accessory:Broken Glasses, Head:Bowler, Shooting:40, Defense:76, Vision:81, Finish:77"
9481,"Fur:Green, Clothes:Cyan Jersey, Mouth:Drool, Eyes:Closed Scar, Shooting:67, Defense:52, Vision:55, Finish:51"
4480,"Fur:Green, Clothes:Biker Jacket, Mouth:Tongue Out, Eyes:Wide, Shooting:49, Defense:35, Vision:36, Finish:78"
6881,"Fur:Green, Clothes:Trippy Tee, Mouth:Ooh, Eyes:Angry, Head:RKL Cap Sideways, Shooting:20, Defense:71, Vision:23, Finish:37"
8598,"Fur:Grey, Mouth:Regular, Eyes:Closed, Head:Beanie, Shooting:38, Defense:46, Vision:45, Finish:65"
8221,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Tongue Out, Eyes:Angry Scar, Head:Blonde Bun, Shooting:59, Defense:70, Vision:48, Finish:55"
2593,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Scream, Eyes:Wide, Head:RKL Cap Sideways, Shooting:34, Defense:42, Vision:57, Finish:66"
8142,"Fur:Red, Clothes:Trippy Tee, Mouth:Cigar, Eyes:Regular, Head:Ski Glasses, Shooting:57, Defense:63, Vision:23, Finish:55"
8400,"Fur:Grey, Mouth:Regular, Eyes:Wide Scar, Head:Beanie, Shooting:71, Defense:68, Vision:32, Finish:52"
3215,"Fur:White Noise, Clothes:White Tee, Mouth:Regular, Eyes:Bloodshot, Head:Purple Bandana, Shooting:80, Defense:34, Vision:46, Finish:48"
7598,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Full Beard, Eyes:Sad, Head:Chopsticks Bun, Shooting:46, Defense:39, Vision:60, Finish:35"
461,"Fur:Brown, Clothes:Striped Tee, Mouth:Tongue Out, Eyes:Sad, Shooting:55, Defense:55, Vision:58, Finish:47"
4885,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Saber Toothed, Eyes:Regular, Head:Purple Bandana, Shooting:59, Defense:65, Vision:40, Finish:46"
8574,"Fur:Grey, Clothes:Lab Coat, Mouth:Tongue Out, Eyes:Sad, Head:Beanie, Shooting:19, Defense:51, Vision:30, Finish:32"
451,"Fur:Black, Mouth:Kiss, Eyes:Closed Scar, Head:Green Beret, Shooting:52, Defense:48, Vision:62, Finish:53"
8127,"Fur:Pink, Mouth:Regular, Eyes:Regular, Shooting:29, Defense:92, Vision:81, Finish:66"
5334,"Fur:Green, Clothes:Green Kimono, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:Monocle, Head:Purple Bandana, Shooting:57, Defense:41, Vision:40, Finish:27"
9211,"Fur:Black, Clothes:Fusion Gi, Mouth:Kiss, Eyes:Wide, Head:Cap Forward, Shooting:29, Defense:37, Vision:61, Finish:37"
817,"Fur:Sky Blue, Clothes:Striped Tee, Mouth:Ooh, Eyes:Wide Scar, Head Accessory:Red Shades, Head:RKL Cap Sideways, Shooting:39, Defense:63, Vision:43, Finish:44"
